event_id,visible,timestamp,location_long,location_lat,external_temperature,gps:hdop,gps:satellite_count,height_above_ellipsoid,tag_tech_spec,sensor_type,individual_taxon_canonical_name,tag_local_identifier,individual_local_identifier,study_name
32050676932,TRUE,08/09/2018 17:30,9.87908,46.81271,28,1.2,6,2108.74,06:07,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050676936,TRUE,08/09/2018 17:45,9.87913,46.81242,28.5,2.7,6,2072.7,06:06,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678909,TRUE,18/08/2018 11:45,9.9059,46.7986,31.5,3.3,4,2062.7,04:04,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678920,TRUE,18/08/2018 12:15,9.90592,46.79865,30.5,3.2,5,2054.02,05:05,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678002,TRUE,18/08/2018 13:15,9.90205,46.79489,30.5,1.5,5,1957.97,05:05,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050679312,TRUE,18/08/2018 15:02,9.90721,46.79898,32.5,1.5,7,2029.91,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050679508,TRUE,18/08/2018 16:00,9.90738,46.79899,29,3.1,6,2101.71,06:06,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678135,TRUE,19/08/2018 09:00,9.90284,46.8042,32.5,3.6,5,1720.41,05:05,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677961,TRUE,19/08/2018 10:00,9.9016,46.8017,32,1.6,6,2015.92,06:06,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677983,TRUE,19/08/2018 10:45,9.90187,46.80182,32.5,1.4,7,1990.32,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677947,TRUE,19/08/2018 11:00,9.90148,46.80168,33.5,1.4,6,1999.76,06:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677864,TRUE,19/08/2018 11:15,9.90029,46.80316,33,1.3,6,1979.54,06:06,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677704,TRUE,19/08/2018 11:30,9.89559,46.8054,31,1.5,7,1948.96,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677627,TRUE,19/08/2018 11:45,9.89235,46.80793,36.5,2.2,7,1972.01,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677554,TRUE,19/08/2018 12:15,9.88923,46.80882,30.5,2.5,6,1981.73,06:06,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677573,TRUE,19/08/2018 12:30,9.88968,46.80759,32.5,1.8,8,1935.05,08:08,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677787,TRUE,19/08/2018 12:45,9.89867,46.80422,29.5,1.8,7,2021.44,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678055,TRUE,19/08/2018 13:45,9.9025,46.80321,34,1.2,8,2069.25,08:08,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678018,TRUE,19/08/2018 14:00,9.90218,46.80236,31.5,1.4,7,2023.82,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678116,TRUE,19/08/2018 15:30,9.90275,46.80286,22,1.9,5,2059.9,05:05,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050676163,TRUE,19/08/2018 16:45,9.86956,46.79718,23.5,2.4,4,1967.23,04:04,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050675607,TRUE,19/08/2018 17:15,9.86649,46.79733,26.5,1.3,7,2031.83,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050676056,TRUE,19/08/2018 17:45,9.86861,46.79347,18,2.3,6,1946.94,06:06,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672808,TRUE,20/08/2018 13:30,9.84923,46.7406,25,1.3,7,2136.34,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674336,TRUE,20/08/2018 14:30,9.85288,46.7345,27,1.7,8,2146.36,08:08,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672113,TRUE,21/08/2018 09:15,9.82445,46.76889,27,2.1,7,1950.26,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674323,TRUE,21/08/2018 10:15,9.85284,46.73469,28.5,1.4,7,2137.68,07:08,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672309,TRUE,21/08/2018 11:15,9.82739,46.769,29,1.5,8,2027.41,08:08,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672437,TRUE,21/08/2018 12:15,9.83847,46.75419,25,1.4,7,2003.73,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672299,TRUE,21/08/2018 12:45,9.82716,46.76564,26.5,1.1,8,1946.62,08:08,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672500,TRUE,21/08/2018 16:30,9.84219,46.74635,21,1.2,8,2017.47,08:08,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672567,TRUE,22/08/2018 11:15,9.84418,46.7445,26,2.2,6,2055.75,06:06,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674469,TRUE,22/08/2018 11:30,9.85318,46.73436,29,1.5,7,2154.66,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672187,TRUE,22/08/2018 13:45,9.82561,46.76809,31.5,1.8,7,1975.16,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674290,TRUE,22/08/2018 14:15,9.85276,46.7356,28.5,1.9,7,2103.77,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672619,TRUE,23/08/2018 13:45,9.8459,46.74078,17,1.3,8,2051.74,08:08,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674409,TRUE,23/08/2018 14:15,9.85303,46.73473,20.5,2.3,6,2146.52,06:06,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674544,TRUE,23/08/2018 15:00,9.85341,46.73481,18,2.5,6,2164.71,06:06,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672459,TRUE,24/08/2018 16:30,9.84097,46.74717,12,3.5,5,2015.01,05:05,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672634,TRUE,26/08/2018 15:30,9.8463,46.74531,17,3.5,4,2053.15,04:04,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672672,TRUE,27/08/2018 09:02,9.84717,46.74238,23,2.3,6,2076.14,06:06,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050673969,TRUE,27/08/2018 13:30,9.85207,46.73628,29,3,6,2156.33,06:06,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674437,TRUE,27/08/2018 14:30,9.85308,46.73436,29,2,7,2138.53,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672566,TRUE,27/08/2018 15:00,9.84414,46.74714,24.5,1.1,8,2089.23,08:08,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672394,TRUE,27/08/2018 15:30,9.83457,46.76089,16.5,2.1,6,2016.03,06:06,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672847,TRUE,27/08/2018 15:45,9.84938,46.7392,19.5,3.2,6,2106.34,06:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674296,TRUE,27/08/2018 16:00,9.85277,46.73526,27,3.5,6,2119.95,06:06,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672120,TRUE,27/08/2018 16:30,9.82455,46.7689,26.5,1.7,6,1977.17,06:06,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674438,TRUE,27/08/2018 16:45,9.85308,46.73486,26,1.4,7,2154.04,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674457,TRUE,28/08/2018 10:00,9.85312,46.73478,25.5,2.1,5,2124.51,05:05,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674790,TRUE,28/08/2018 10:15,9.85443,46.73424,27.5,1.9,6,2169.46,06:06,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672637,TRUE,28/08/2018 10:30,9.84635,46.74353,28,1.6,7,2096.3,07:08,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672345,TRUE,28/08/2018 11:00,9.83031,46.76634,30,1.8,8,2031.26,08:08,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672438,TRUE,28/08/2018 11:15,9.8386,46.75684,26.5,2.4,7,2030.42,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672439,TRUE,28/08/2018 12:00,9.83889,46.75619,28,1.7,8,2023.22,08:08,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672114,TRUE,28/08/2018 12:15,9.82446,46.77148,29,1.6,6,2022,06:06,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672536,TRUE,28/08/2018 13:15,9.84349,46.75012,28.5,1.3,6,2083.09,06:06,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672425,TRUE,28/08/2018 13:45,9.83734,46.75673,26.5,1.4,7,2038.66,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050673114,TRUE,28/08/2018 14:30,9.85035,46.73838,31.5,1.1,8,2153.42,08:08,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674548,TRUE,28/08/2018 15:00,9.85343,46.73435,29,2,7,2135.41,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674504,TRUE,28/08/2018 15:30,9.8533,46.73443,30,3.5,4,2121.47,04:04,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672454,TRUE,28/08/2018 16:00,9.84074,46.7502,27,1.8,7,1995.52,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674531,TRUE,28/08/2018 16:15,9.85338,46.73434,29.5,1.8,7,2172.4,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674494,TRUE,28/08/2018 16:30,9.85325,46.73433,30.5,1.4,7,2143.04,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672215,TRUE,28/08/2018 17:00,9.82603,46.76822,25,1.5,6,2050.95,06:06,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674381,TRUE,29/08/2018 10:45,9.85298,46.73444,28.5,1.5,7,2118.47,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672400,TRUE,29/08/2018 12:00,9.83504,46.75973,28,1.8,7,1989.71,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672181,TRUE,29/08/2018 13:00,9.82554,46.77026,31,1.2,8,2007.73,08:08,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674391,TRUE,29/08/2018 13:15,9.85299,46.73464,28.5,2.6,7,2128.49,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672205,TRUE,29/08/2018 13:45,9.82588,46.76812,28.5,1.4,7,1961.42,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672167,TRUE,29/08/2018 14:00,9.82527,46.76973,30,3.3,8,2002.05,08:08,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674606,TRUE,29/08/2018 14:45,9.85362,46.73464,28.5,2.6,7,2135.92,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050673476,TRUE,29/08/2018 15:00,9.85106,46.73696,29.5,2,7,2162.08,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674253,TRUE,29/08/2018 15:45,9.85268,46.73505,29,2,7,2139.28,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672123,TRUE,29/08/2018 16:00,9.82465,46.76737,28.5,2.1,5,1894.16,05:05,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674532,TRUE,29/08/2018 16:30,9.85338,46.73451,29,1.8,6,2153.2,06:06,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674522,TRUE,29/08/2018 16:45,9.85335,46.73459,27.5,2.8,5,2153.7,05:05,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674340,TRUE,29/08/2018 17:15,9.85289,46.73457,26.5,2.1,6,2154.25,06:06,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674355,TRUE,29/08/2018 17:45,9.85291,46.73437,26,3.5,4,2154.25,04:04,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672214,TRUE,30/08/2018 13:15,9.82602,46.76949,25.5,3.2,5,2135.88,05:05,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674574,TRUE,30/08/2018 14:15,9.85349,46.73464,22.5,1.7,8,2150.2,08:08,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672340,TRUE,31/08/2018 12:00,9.82958,46.7625,12,3.8,6,1900.44,06:06,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674688,TRUE,01/09/2018 10:47,9.8539,46.73484,13.5,2.9,6,2132.36,06:06,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674831,TRUE,01/09/2018 14:00,9.85492,46.73423,16.5,3.5,5,2070.51,05:05,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050673759,TRUE,01/09/2018 15:15,9.85164,46.73499,17,1.2,8,2120.6,08:08,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672650,TRUE,02/09/2018 09:15,9.84664,46.74078,15.5,1.6,6,2088.66,06:06,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674766,TRUE,02/09/2018 16:15,9.85426,46.73418,18,3.1,4,2178.98,04:04,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674798,TRUE,02/09/2018 17:15,9.85452,46.73408,22,2,6,2170.53,06:06,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674592,TRUE,03/09/2018 10:15,9.85357,46.73439,17,2,5,2146.58,05:05,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672423,TRUE,04/09/2018 11:00,9.83728,46.75896,25,1.4,6,2014.9,06:06,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674794,TRUE,04/09/2018 11:15,9.85447,46.73495,32.5,2.1,8,2193.96,08:08,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674481,TRUE,04/09/2018 13:30,9.85321,46.7343,28.5,1.3,7,2155.06,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674475,TRUE,04/09/2018 16:15,9.85319,46.73458,26.5,1.4,7,2133.35,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672185,TRUE,04/09/2018 17:15,9.82556,46.76561,19.5,1.1,7,1889.35,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672415,TRUE,04/09/2018 17:30,9.83651,46.7545,21,2.5,5,1929.13,05:05,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672588,TRUE,05/09/2018 10:00,9.84497,46.74715,25,1.2,6,2125.3,06:08,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050673483,TRUE,05/09/2018 11:00,9.85107,46.73683,24,1.4,6,2124.67,06:06,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672611,TRUE,05/09/2018 12:45,9.84573,46.74794,25,1.2,8,2103.54,08:08,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674906,TRUE,05/09/2018 13:45,9.85641,46.73132,26,2.3,7,2164.9,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674664,TRUE,05/09/2018 15:00,9.85382,46.7345,28.5,2.5,7,2155.98,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674729,TRUE,05/09/2018 15:30,9.85408,46.73446,26.5,1.5,8,2231.01,08:08,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672403,TRUE,05/09/2018 16:00,9.83523,46.75834,22,1.2,7,2000.24,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672375,TRUE,05/09/2018 16:15,9.83264,46.7592,23.5,1.4,7,1891.61,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674918,TRUE,05/09/2018 16:45,9.8566,46.72605,26,2.3,6,2162.81,06:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674875,TRUE,05/09/2018 17:00,9.85583,46.7261,25,1.9,6,2164.52,06:06,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050673868,TRUE,05/09/2018 17:15,9.85187,46.73387,24,1.2,6,2097.39,06:06,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672710,TRUE,05/09/2018 17:45,9.84794,46.73964,22,2,5,2073.91,05:05,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672242,TRUE,06/09/2018 09:32,9.82638,46.76994,26,1.3,7,2025.73,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672058,TRUE,06/09/2018 10:15,9.82303,46.77104,26.5,1.5,5,2006.1,05:06,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672595,TRUE,06/09/2018 10:30,9.84517,46.74932,26,1.6,6,2078.73,06:06,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674868,TRUE,06/09/2018 16:30,9.85577,46.72645,16.5,2.9,5,2163.68,05:05,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674919,TRUE,07/09/2018 12:45,9.85661,46.72661,23,1.5,7,2195.09,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674895,TRUE,07/09/2018 13:45,9.85624,46.72649,25,3.4,5,2194.86,05:05,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050671991,TRUE,07/09/2018 15:15,9.78964,46.689,24.5,2,6,2056.14,06:06,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672412,TRUE,07/09/2018 16:15,9.83624,46.75447,23.5,1.3,8,1922.66,08:08,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674909,TRUE,08/09/2018 10:15,9.85647,46.72686,23.5,1.5,6,2214.63,06:06,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672411,TRUE,08/09/2018 11:15,9.83597,46.75908,22,1.2,5,2014.01,05:05,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672421,TRUE,08/09/2018 12:15,9.83709,46.75702,23.5,1.3,8,2022.25,08:08,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672023,TRUE,08/09/2018 13:15,9.82153,46.77277,26,3,6,1924.25,06:06,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672264,TRUE,08/09/2018 14:15,9.8267,46.76942,27.5,1.7,8,2020.92,08:08,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674085,TRUE,09/09/2018 09:00,9.85231,46.73506,24,2.3,7,2172.25,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672337,TRUE,09/09/2018 10:00,9.82923,46.76715,26,1.6,7,2014.57,07:08,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674208,TRUE,09/09/2018 11:15,9.85255,46.73276,28,1.6,8,2093.2,08:08,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672129,TRUE,09/09/2018 12:15,9.8247,46.77086,24,2.7,5,2044.26,05:05,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672057,TRUE,09/09/2018 13:00,9.82301,46.76836,26,3.2,4,2126.49,04:04,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672034,TRUE,09/09/2018 14:45,9.82206,46.76921,27,2.3,7,1930.97,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674987,TRUE,09/09/2018 15:15,9.85753,46.72886,27,1.1,7,2204.01,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672487,TRUE,09/09/2018 15:45,9.84191,46.75328,24.5,1.3,7,2091.63,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
